SubNum,Trial,Order,IDAll,IDSI,IDSD,IDSI_NoSat,SouthernnessIndividual,Healthfulness,Tastiness,Fillingness,Want,Southernness,ConsHealthy,ConsFilling,ConsTasty
46,17,1,3.6429,3.7,3.5,3.5,7,7,4,4,1,5.3038,5.6582,3.9241,4.1139
46,18,1,3.6429,3.7,3.5,3.5,7,3,5,2,2,5.6835,4.7342,3.0127,6.0886
46,19,1,3.6429,3.7,3.5,3.5,7,1,6,6,5,3.1139,2.7089,5.6282,6.1392
46,20,1,3.6429,3.7,3.5,3.5,7,1,6,5,4,3.2785,2.0641,5.0759,6.0127
46,21,1,3.6429,3.7,3.5,3.5,1,4,6,6,4,1.8228,2.519,6.0759,6.3165
46,22,1,3.6429,3.7,3.5,3.5,4,3,5,5,6,2.6835,2.6835,4.0253,4.4557
46,23,1,3.6429,3.7,3.5,3.5,6,2,6,6,4,3.038,2.0253,5.0506,6.2911
46,24,1,3.6429,3.7,3.5,3.5,1,3,5,6,1,1.6962,2.3671,6.1772,6.1266
47,1,2,2.7143,2.8,2.5,2.3333,7,1,7,6,5,6.6709,2.2785,6.4304,6.6329
47,2,2,2.7143,2.8,2.5,2.3333,7,1,5,6,NaN,6.4557,3.3077,5.6329,5.557
47,3,2,2.7143,2.8,2.5,2.3333,6,1,4,4,1,5.9114,3.557,4.359,5.0886
47,4,2,2.7143,2.8,2.5,2.3333,7,1,7,7,7,6.5316,2.3544,6.3291,6.1013
47,5,2,2.7143,2.8,2.5,2.3333,7,1,6,6,3,6.0253,2.7468,5.2436,5.9241
47,6,2,2.7143,2.8,2.5,2.3333,7,3,7,2,7,6.5949,3.9114,3.0513,6.1266
47,7,2,2.7143,2.8,2.5,2.3333,2,7,6,6,5,3.2658,6.1266,5.8228,5.962
47,8,2,2.7143,2.8,2.5,2.3333,1,7,7,6,7,2.4231,6.1282,4.9231,5.2179
47,9,2,2.7143,2.8,2.5,2.3333,3,3,5,5,NaN,2.9114,4.8462,5.038,4.5696
47,10,2,2.7143,2.8,2.5,2.3333,6,4,5,6,4,2.8228,4.7468,5,4.7722
47,11,2,2.7143,2.8,2.5,2.3333,4,5,6,6,5,4.1013,5.7848,3.3165,5.962
47,12,2,2.7143,2.8,2.5,2.3333,2,7,6,3,4,2.481,6.6456,3.4937,4.6709
47,13,2,2.7143,2.8,2.5,2.3333,6,4,5,6,1,5.6329,5.0886,5.1013,3.9494
47,14,2,2.7143,2.8,2.5,2.3333,7,6,6,7,4,5.4051,5.4557,4.859,4.3544
47,15,2,2.7143,2.8,2.5,2.3333,7,3,6,4,5,5.7722,5.6962,5,6.0886
47,16,2,2.7143,2.8,2.5,2.3333,6,6,6,6,4,4.519,4.7179,5.5513,4.9241
47,17,2,2.7143,2.8,2.5,2.3333,6,6,6,5,1,5.3038,5.6582,3.9241,4.1139
47,18,2,2.7143,2.8,2.5,2.3333,7,2,7,5,6,5.6835,4.7342,3.0127,6.0886
47,19,2,2.7143,2.8,2.5,2.3333,5,1,5,6,2,3.1139,2.7089,5.6282,6.1392
47,20,2,2.7143,2.8,2.5,2.3333,6,1,6,4,2,3.2785,2.0641,5.0759,6.0127
47,21,2,2.7143,2.8,2.5,2.3333,2,2,7,6,7,1.8228,2.519,6.0759,6.3165
47,22,2,2.7143,2.8,2.5,2.3333,6,1,6,3,6,2.6835,2.6835,4.0253,4.4557
47,23,2,2.7143,2.8,2.5,2.3333,5,1,7,6,7,3.038,2.0253,5.0506,6.2911
47,24,2,2.7143,2.8,2.5,2.3333,2,2,7,7,6,1.6962,2.3671,6.1772,6.1266
48,1,2,3.2143,3.3,3,4.1667,6,2,6,5,7,6.6709,2.2785,6.4304,6.6329
48,2,2,3.2143,3.3,3,4.1667,7,4,6,4,7,6.4557,3.3077,5.6329,5.557
48,3,2,3.2143,3.3,3,4.1667,6,4,3,4,4,5.9114,3.557,4.359,5.0886
48,4,2,3.2143,3.3,3,4.1667,6,2,6,6,7,6.5316,2.3544,6.3291,6.1013
48,5,2,3.2143,3.3,3,4.1667,6,2,6,5,6,6.0253,2.7468,5.2436,5.9241
48,6,2,3.2143,3.3,3,4.1667,5,6,6,2,2,6.5949,3.9114,3.0513,6.1266
48,7,2,3.2143,3.3,3,4.1667,2,5,6,5,5,3.2658,6.1266,5.8228,5.962
48,8,2,3.2143,3.3,3,4.1667,2,6,5,4,4,2.4231,6.1282,4.9231,5.2179
48,9,2,3.2143,3.3,3,4.1667,1,4,5,6,2,2.9114,4.8462,5.038,4.5696
48,10,2,3.2143,3.3,3,4.1667,4,5,2,6,1,2.8228,4.7468,5,4.7722
48,11,2,3.2143,3.3,3,4.1667,3,4,5,2,3,4.1013,5.7848,3.3165,5.962
48,12,2,3.2143,3.3,3,4.1667,3,7,5,3,4,2.481,6.6456,3.4937,4.6709
48,13,2,3.2143,3.3,3,4.1667,6,4,3,6,3,5.6329,5.0886,5.1013,3.9494
48,14,2,3.2143,3.3,3,4.1667,5,5,2,5,2,5.4051,5.4557,4.859,4.3544
48,15,2,3.2143,3.3,3,4.1667,6,5,6,4,6,5.7722,5.6962,5,6.0886
48,16,2,3.2143,3.3,3,4.1667,5,4,3,6,3,4.519,4.7179,5.5513,4.9241
48,17,2,3.2143,3.3,3,4.1667,5,6,4,4,4,5.3038,5.6582,3.9241,4.1139
48,18,2,3.2143,3.3,3,4.1667,5,5,6,1,6,5.6835,4.7342,3.0127,6.0886
48,19,2,3.2143,3.3,3,4.1667,4,2,6,6,5,3.1139,2.7089,5.6282,6.1392
48,20,2,3.2143,3.3,3,4.1667,5,3,6,6,6,3.2785,2.0641,5.0759,6.0127
48,21,2,3.2143,3.3,3,4.1667,2,3,6,6,2,1.8228,2.519,6.0759,6.3165
48,22,2,3.2143,3.3,3,4.1667,3,3,6,2,6,2.6835,2.6835,4.0253,4.4557
48,23,2,3.2143,3.3,3,4.1667,4,2,6,4,5,3.038,2.0253,5.0506,6.2911
48,24,2,3.2143,3.3,3,4.1667,3,2,6,6,4,1.6962,2.3671,6.1772,6.1266
49,1,2,3.5,3.6,3.25,3,6,4,7,6,6,6.6709,2.2785,6.4304,6.6329
49,2,2,3.5,3.6,3.25,3,5,6,6,5,4,6.4557,3.3077,5.6329,5.557
49,3,2,3.5,3.6,3.25,3,3,4,6,4,5,5.9114,3.557,4.359,5.0886
49,4,2,3.5,3.6,3.25,3,3,4,5,6,2,6.5316,2.3544,6.3291,6.1013
49,5,2,3.5,3.6,3.25,3,6,5,6,6,5,6.0253,2.7468,5.2436,5.9241
49,6,2,3.5,3.6,3.25,3,6,4,4,2,2,6.5949,3.9114,3.0513,6.1266
49,7,2,3.5,3.6,3.25,3,1,6,6,5,5,3.2658,6.1266,5.8228,5.962
49,8,2,3.5,3.6,3.25,3,2,7,7,4,7,2.4231,6.1282,4.9231,5.2179
49,9,2,3.5,3.6,3.25,3,2,5,4,4,4,2.9114,4.8462,5.038,4.5696
49,10,2,3.5,3.6,3.25,3,2,5,6,6,7,2.8228,4.7468,5,4.7722
49,11,2,3.5,3.6,3.25,3,5,5,5,2,1,4.1013,5.7848,3.3165,5.962
49,12,2,3.5,3.6,3.25,3,2,6,5,3,1,2.481,6.6456,3.4937,4.6709
49,13,2,3.5,3.6,3.25,3,7,7,7,5,3,5.6329,5.0886,5.1013,3.9494
49,14,2,3.5,3.6,3.25,3,2,6,5,3,2,5.4051,5.4557,4.859,4.3544
49,15,2,3.5,3.6,3.25,3,5,6,5,5,1,5.7722,5.6962,5,6.0886
49,16,2,3.5,3.6,3.25,3,3,6,6,5,3,4.519,4.7179,5.5513,4.9241
49,17,2,3.5,3.6,3.25,3,2,6,4,4,2,5.3038,5.6582,3.9241,4.1139
49,18,2,3.5,3.6,3.25,3,6,3,6,1,1,5.6835,4.7342,3.0127,6.0886
49,19,2,3.5,3.6,3.25,3,2,5,5,4,2,3.1139,2.7089,5.6282,6.1392
49,20,2,3.5,3.6,3.25,3,1,2,4,4,1,3.2785,2.0641,5.0759,6.0127
49,21,2,3.5,3.6,3.25,3,1,2,6,6,5,1.8228,2.519,6.0759,6.3165
49,22,2,3.5,3.6,3.25,3,3,6,5,4,3,2.6835,2.6835,4.0253,4.4557
49,23,2,3.5,3.6,3.25,3,1,1,6,3,5,3.038,2.0253,5.0506,6.2911
49,24,2,3.5,3.6,3.25,3,2,3,6,6,4,1.6962,2.3671,6.1772,6.1266
50,1,2,3.8571,4.4,2.5,4,7,1,7,7,7,6.6709,2.2785,6.4304,6.6329
50,2,2,3.8571,4.4,2.5,4,7,1,7,7,7,6.4557,3.3077,5.6329,5.557
50,3,2,3.8571,4.4,2.5,4,7,4,7,7,2,5.9114,3.557,4.359,5.0886
50,4,2,3.8571,4.4,2.5,4,7,1,7,7,1,6.5316,2.3544,6.3291,6.1013
50,5,2,3.8571,4.4,2.5,4,7,1,7,7,5,6.0253,2.7468,5.2436,5.9241
50,6,2,3.8571,4.4,2.5,4,7,4,7,1,7,6.5949,3.9114,3.0513,6.1266
50,7,2,3.8571,4.4,2.5,4,5,7,7,7,7,3.2658,6.1266,5.8228,5.962
50,8,2,3.8571,4.4,2.5,4,1,7,7,7,7,2.4231,6.1282,4.9231,5.2179
50,9,2,3.8571,4.4,2.5,4,7,6,6,6,3,2.9114,4.8462,5.038,4.5696
50,10,2,3.8571,4.4,2.5,4,1,7,3,5,2,2.8228,4.7468,5,4.7722
50,11,2,3.8571,4.4,2.5,4,5,7,7,1,7,4.1013,5.7848,3.3165,5.962
50,12,2,3.8571,4.4,2.5,4,3,7,7,3,5,2.481,6.6456,3.4937,4.6709
50,13,2,3.8571,4.4,2.5,4,1,7,2,6,1,5.6329,5.0886,5.1013,3.9494
50,14,2,3.8571,4.4,2.5,4,5,6,3,6,1,5.4051,5.4557,4.859,4.3544
50,15,2,3.8571,4.4,2.5,4,7,7,7,7,7,5.7722,5.6962,5,6.0886
50,16,2,3.8571,4.4,2.5,4,2,6,7,7,4,4.519,4.7179,5.5513,4.9241
50,17,2,3.8571,4.4,2.5,4,7,7,4,5,1,5.3038,5.6582,3.9241,4.1139
50,18,2,3.8571,4.4,2.5,4,7,7,7,1,7,5.6835,4.7342,3.0127,6.0886
50,19,2,3.8571,4.4,2.5,4,4,1,7,7,2,3.1139,2.7089,5.6282,6.1392
50,20,2,3.8571,4.4,2.5,4,3,1,7,7,7,3.2785,2.0641,5.0759,6.0127
50,21,2,3.8571,4.4,2.5,4,1,2,7,7,7,1.8228,2.519,6.0759,6.3165
50,22,2,3.8571,4.4,2.5,4,1,1,7,7,7,2.6835,2.6835,4.0253,4.4557
50,23,2,3.8571,4.4,2.5,4,1,1,7,2,4,3.038,2.0253,5.0506,6.2911
50,24,2,3.8571,4.4,2.5,4,1,1,7,7,7,1.6962,2.3671,6.1772,6.1266
51,1,1,4.0769,4.4444,3.25,4.2,7,4,7,7,6,6.6709,2.2785,6.4304,6.6329
51,2,1,4.0769,4.4444,3.25,4.2,7,5,7,7,5,6.4557,3.3077,5.6329,5.557
51,3,1,4.0769,4.4444,3.25,4.2,7,5,4,1,3,5.9114,3.557,4.359,5.0886
51,4,1,4.0769,4.4444,3.25,4.2,7,2,7,7,4,6.5316,2.3544,6.3291,6.1013
51,5,1,4.0769,4.4444,3.25,4.2,7,2,7,5,7,6.0253,2.7468,5.2436,5.9241
51,6,1,4.0769,4.4444,3.25,4.2,7,7,7,4,7,6.5949,3.9114,3.0513,6.1266
51,7,1,4.0769,4.4444,3.25,4.2,1,6,5,5,3,3.2658,6.1266,5.8228,5.962
51,8,1,4.0769,4.4444,3.25,4.2,1,7,4,4,NaN,2.4231,6.1282,4.9231,5.2179
51,9,1,4.0769,4.4444,3.25,4.2,1,6,6,7,5,2.9114,4.8462,5.038,4.5696
51,10,1,4.0769,4.4444,3.25,4.2,1,5,2,4,NaN,2.8228,4.7468,5,4.7722
51,11,1,4.0769,4.4444,3.25,4.2,3,5,5,2,5,4.1013,5.7848,3.3165,5.962
51,12,1,4.0769,4.4444,3.25,4.2,1,7,5,2,2,2.481,6.6456,3.4937,4.6709
51,13,1,4.0769,4.4444,3.25,4.2,5,4,1,6,1,5.6329,5.0886,5.1013,3.9494
51,14,1,4.0769,4.4444,3.25,4.2,7,6,2,4,NaN,5.4051,5.4557,4.859,4.3544
51,15,1,4.0769,4.4444,3.25,4.2,7,6,7,5,3,5.7722,5.6962,5,6.0886
51,16,1,4.0769,4.4444,3.25,4.2,1,5,4,7,2,4.519,4.7179,5.5513,4.9241
51,17,1,4.0769,4.4444,3.25,4.2,7,5,1,1,1,5.3038,5.6582,3.9241,4.1139
51,18,1,4.0769,4.4444,3.25,4.2,5,5,6,4,4,5.6835,4.7342,3.0127,6.0886
51,19,1,4.0769,4.4444,3.25,4.2,1,2,7,7,2,3.1139,2.7089,5.6282,6.1392
51,20,1,4.0769,4.4444,3.25,4.2,1,3,7,7,5,3.2785,2.0641,5.0759,6.0127
51,21,1,4.0769,4.4444,3.25,4.2,1,3,7,7,4,1.8228,2.519,6.0759,6.3165
51,22,1,4.0769,4.4444,3.25,4.2,1,1,1,1,NaN,2.6835,2.6835,4.0253,4.4557
51,23,1,4.0769,4.4444,3.25,4.2,2,4,7,7,7,3.038,2.0253,5.0506,6.2911
51,24,1,4.0769,4.4444,3.25,4.2,1,4,5,7,3,1.6962,2.3671,6.1772,6.1266
52,1,1,2.5,2.7,2,2.6667,7,2,6,7,4,6.6709,2.2785,6.4304,6.6329
52,2,1,2.5,2.7,2,2.6667,7,4,7,5,7,6.4557,3.3077,5.6329,5.557
52,3,1,2.5,2.7,2,2.6667,7,2,7,3,7,5.9114,3.557,4.359,5.0886
52,4,1,2.5,2.7,2,2.6667,7,1,2,4,1,6.5316,2.3544,6.3291,6.1013
52,5,1,2.5,2.7,2,2.6667,6,2,4,3,3,6.0253,2.7468,5.2436,5.9241
52,6,1,2.5,2.7,2,2.6667,7,1,5,1,4,6.5949,3.9114,3.0513,6.1266
52,7,1,2.5,2.7,2,2.6667,2,7,7,7,6,3.2658,6.1266,5.8228,5.962
52,8,1,2.5,2.7,2,2.6667,2,7,7,7,7,2.4231,6.1282,4.9231,5.2179
52,9,1,2.5,2.7,2,2.6667,3,5,7,5,7,2.9114,4.8462,5.038,4.5696
52,10,1,2.5,2.7,2,2.6667,2,4,4,3,3,2.8228,4.7468,5,4.7722
52,11,1,2.5,2.7,2,2.6667,3,6,6,1,4,4.1013,5.7848,3.3165,5.962
52,12,1,2.5,2.7,2,2.6667,2,7,5,3,7,2.481,6.6456,3.4937,4.6709
52,13,1,2.5,2.7,2,2.6667,3,5,3,5,2,5.6329,5.0886,5.1013,3.9494
52,14,1,2.5,2.7,2,2.6667,6,6,4,4,5,5.4051,5.4557,4.859,4.3544
52,15,1,2.5,2.7,2,2.6667,4,3,5,5,3,5.7722,5.6962,5,6.0886
52,16,1,2.5,2.7,2,2.6667,5,6,6,5,5,4.519,4.7179,5.5513,4.9241
52,17,1,2.5,2.7,2,2.6667,5,5,6,3,3,5.3038,5.6582,3.9241,4.1139
52,18,1,2.5,2.7,2,2.6667,3,1,7,1,5,5.6835,4.7342,3.0127,6.0886
52,19,1,2.5,2.7,2,2.6667,2,2,7,5,1,3.1139,2.7089,5.6282,6.1392
52,20,1,2.5,2.7,2,2.6667,2,2,6,2,4,3.2785,2.0641,5.0759,6.0127
52,21,1,2.5,2.7,2,2.6667,1,3,7,7,4,1.8228,2.519,6.0759,6.3165
52,22,1,2.5,2.7,2,2.6667,1,2,4,3,5,2.6835,2.6835,4.0253,4.4557
52,23,1,2.5,2.7,2,2.6667,2,1,7,3,1,3.038,2.0253,5.0506,6.2911
52,24,1,2.5,2.7,2,2.6667,1,2,7,7,5,1.6962,2.3671,6.1772,6.1266
53,1,2,3.4286,3.4,3.5,3.1667,6,3,6,6,2,6.6709,2.2785,6.4304,6.6329
53,2,2,3.4286,3.4,3.5,3.1667,6,4,6,6,4,6.4557,3.3077,5.6329,5.557
53,3,2,3.4286,3.4,3.5,3.1667,6,4,6,6,6,5.9114,3.557,4.359,5.0886
53,4,2,3.4286,3.4,3.5,3.1667,6,3,6,6,2,6.5316,2.3544,6.3291,6.1013
53,5,2,3.4286,3.4,3.5,3.1667,6,3,4,4,2,6.0253,2.7468,5.2436,5.9241
53,6,2,3.4286,3.4,3.5,3.1667,6,6,6,6,4,6.5949,3.9114,3.0513,6.1266
53,7,2,3.4286,3.4,3.5,3.1667,6,6,6,6,5,3.2658,6.1266,5.8228,5.962
53,8,2,3.4286,3.4,3.5,3.1667,3,5,5,5,4,2.4231,6.1282,4.9231,5.2179
53,9,2,3.4286,3.4,3.5,3.1667,6,6,6,6,6,2.9114,4.8462,5.038,4.5696
53,10,2,3.4286,3.4,3.5,3.1667,6,4,4,4,2,2.8228,4.7468,5,4.7722
53,11,2,3.4286,3.4,3.5,3.1667,6,6,6,6,7,4.1013,5.7848,3.3165,5.962
53,12,2,3.4286,3.4,3.5,3.1667,6,6,6,6,7,2.481,6.6456,3.4937,4.6709
53,13,2,3.4286,3.4,3.5,3.1667,6,6,6,6,2,5.6329,5.0886,5.1013,3.9494
53,14,2,3.4286,3.4,3.5,3.1667,6,6,6,6,4,5.4051,5.4557,4.859,4.3544
53,15,2,3.4286,3.4,3.5,3.1667,6,5,5,5,4,5.7722,5.6962,5,6.0886
53,16,2,3.4286,3.4,3.5,3.1667,6,6,6,6,4,4.519,4.7179,5.5513,4.9241
53,17,2,3.4286,3.4,3.5,3.1667,6,6,6,6,6,5.3038,5.6582,3.9241,4.1139
53,18,2,3.4286,3.4,3.5,3.1667,6,4,6,6,7,5.6835,4.7342,3.0127,6.0886
53,19,2,3.4286,3.4,3.5,3.1667,3,4,6,6,2,3.1139,2.7089,5.6282,6.1392
53,20,2,3.4286,3.4,3.5,3.1667,5,2,5,6,2,3.2785,2.0641,5.0759,6.0127
53,21,2,3.4286,3.4,3.5,3.1667,2,2,5,6,2,1.8228,2.519,6.0759,6.3165
53,22,2,3.4286,3.4,3.5,3.1667,2,5,5,6,5,2.6835,2.6835,4.0253,4.4557
53,23,2,3.4286,3.4,3.5,3.1667,6,2,5,5,2,3.038,2.0253,5.0506,6.2911
53,24,2,3.4286,3.4,3.5,3.1667,3,4,6,6,4,1.6962,2.3671,6.1772,6.1266
54,1,1,5,5,5,5,7,1,7,7,7,6.6709,2.2785,6.4304,6.6329
54,2,1,5,5,5,5,7,4,7,7,7,6.4557,3.3077,5.6329,5.557
54,3,1,5,5,5,5,7,4,7,4,7,5.9114,3.557,4.359,5.0886
54,4,1,5,5,5,5,7,1,7,7,7,6.5316,2.3544,6.3291,6.1013
54,5,1,5,5,5,5,7,1,7,7,7,6.0253,2.7468,5.2436,5.9241
54,6,1,5,5,5,5,7,7,7,2,4,6.5949,3.9114,3.0513,6.1266
54,7,1,5,5,5,5,4,7,7,7,7,3.2658,6.1266,5.8228,5.962
54,8,1,5,5,5,5,4,7,7,7,NaN,2.4231,6.1282,4.9231,5.2179
54,9,1,5,5,5,5,1,4,7,7,4,2.9114,4.8462,5.038,4.5696
54,10,1,5,5,5,5,7,7,7,7,7,2.8228,4.7468,5,4.7722
54,11,1,5,5,5,5,7,7,7,2,7,4.1013,5.7848,3.3165,5.962
54,12,1,5,5,5,5,4,7,7,4,4,2.481,6.6456,3.4937,4.6709
54,13,1,5,5,5,5,7,7,7,7,1,5.6329,5.0886,5.1013,3.9494
54,14,1,5,5,5,5,7,7,7,7,1,5.4051,5.4557,4.859,4.3544
54,15,1,5,5,5,5,7,7,7,7,7,5.7722,5.6962,5,6.0886
54,16,1,5,5,5,5,7,7,7,7,1,4.519,4.7179,5.5513,4.9241
54,17,1,5,5,5,5,7,4,7,7,1,5.3038,5.6582,3.9241,4.1139
54,18,1,5,5,5,5,7,4,7,2,7,5.6835,4.7342,3.0127,6.0886
54,19,1,5,5,5,5,7,4,7,7,7,3.1139,2.7089,5.6282,6.1392
54,20,1,5,5,5,5,1,1,7,7,1,3.2785,2.0641,5.0759,6.0127
54,21,1,5,5,5,5,1,4,7,7,4,1.8228,2.519,6.0759,6.3165
54,22,1,5,5,5,5,1,4,7,7,1,2.6835,2.6835,4.0253,4.4557
54,23,1,5,5,5,5,4,1,7,4,7,3.038,2.0253,5.0506,6.2911
54,24,1,5,5,5,5,1,1,7,7,7,1.6962,2.3671,6.1772,6.1266
55,1,1,3.5714,3.7,3.25,3.5,5,2,7,7,6,6.6709,2.2785,6.4304,6.6329
55,2,1,3.5714,3.7,3.25,3.5,5,4,3,3,1,6.4557,3.3077,5.6329,5.557
55,3,1,3.5714,3.7,3.25,3.5,4,4,3,3,1,5.9114,3.557,4.359,5.0886
55,4,1,3.5714,3.7,3.25,3.5,6,3,7,7,5,6.5316,2.3544,6.3291,6.1013
55,5,1,3.5714,3.7,3.25,3.5,4,4,4,4,1,6.0253,2.7468,5.2436,5.9241
55,6,1,3.5714,3.7,3.25,3.5,7,5,5,3,1,6.5949,3.9114,3.0513,6.1266
55,7,1,3.5714,3.7,3.25,3.5,3,6,6,7,4,3.2658,6.1266,5.8228,5.962
55,8,1,3.5714,3.7,3.25,3.5,3,6,3,3,1,2.4231,6.1282,4.9231,5.2179
55,9,1,3.5714,3.7,3.25,3.5,3,5,4,4,1,2.9114,4.8462,5.038,4.5696
55,10,1,3.5714,3.7,3.25,3.5,2,5,4,3,3,2.8228,4.7468,5,4.7722
55,11,1,3.5714,3.7,3.25,3.5,3,6,6,2,6,4.1013,5.7848,3.3165,5.962
55,12,1,3.5714,3.7,3.25,3.5,2,7,3,1,2,2.481,6.6456,3.4937,4.6709
55,13,1,3.5714,3.7,3.25,3.5,6,4,3,5,1,5.6329,5.0886,5.1013,3.9494
55,14,1,3.5714,3.7,3.25,3.5,4,4,4,4,1,5.4051,5.4557,4.859,4.3544
55,15,1,3.5714,3.7,3.25,3.5,5,6,6,3,5,5.7722,5.6962,5,6.0886
55,16,1,3.5714,3.7,3.25,3.5,4,4,4,4,1,4.519,4.7179,5.5513,4.9241
55,17,1,3.5714,3.7,3.25,3.5,4,4,4,4,1,5.3038,5.6582,3.9241,4.1139
55,18,1,3.5714,3.7,3.25,3.5,4,4,6,3,6,5.6835,4.7342,3.0127,6.0886
55,19,1,3.5714,3.7,3.25,3.5,3,2,7,7,7,3.1139,2.7089,5.6282,6.1392
55,20,1,3.5714,3.7,3.25,3.5,4,2,7,6,4,3.2785,2.0641,5.0759,6.0127
55,21,1,3.5714,3.7,3.25,3.5,2,2,7,7,5,1.8228,2.519,6.0759,6.3165
55,22,1,3.5714,3.7,3.25,3.5,3,3,5,4,1,2.6835,2.6835,4.0253,4.4557
55,23,1,3.5714,3.7,3.25,3.5,3,2,7,5,6,3.038,2.0253,5.0506,6.2911
55,24,1,3.5714,3.7,3.25,3.5,1,2,7,7,6,1.6962,2.3671,6.1772,6.1266
56,1,1,3.5,3.5,3.5,2.6667,7,2,7,6,6,6.6709,2.2785,6.4304,6.6329
56,2,1,3.5,3.5,3.5,2.6667,6,3,6,5,5,6.4557,3.3077,5.6329,5.557
56,3,1,3.5,3.5,3.5,2.6667,6,2,5,5,5,5.9114,3.557,4.359,5.0886
56,4,1,3.5,3.5,3.5,2.6667,7,2,6,7,5,6.5316,2.3544,6.3291,6.1013
56,5,1,3.5,3.5,3.5,2.6667,7,4,5,6,5,6.0253,2.7468,5.2436,5.9241
56,6,1,3.5,3.5,3.5,2.6667,7,3,3,1,4,6.5949,3.9114,3.0513,6.1266
56,7,1,3.5,3.5,3.5,2.6667,1,7,4,6,3,3.2658,6.1266,5.8228,5.962
56,8,1,3.5,3.5,3.5,2.6667,3,6,6,5,3,2.4231,6.1282,4.9231,5.2179
56,9,1,3.5,3.5,3.5,2.6667,3,4,6,7,4,2.9114,4.8462,5.038,4.5696
56,10,1,3.5,3.5,3.5,2.6667,2,5,3,4,2,2.8228,4.7468,5,4.7722
56,11,1,3.5,3.5,3.5,2.6667,4,5,6,1,4,4.1013,5.7848,3.3165,5.962
56,12,1,3.5,3.5,3.5,2.6667,1,7,3,4,2,2.481,6.6456,3.4937,4.6709
56,13,1,3.5,3.5,3.5,2.6667,7,4,5,6,3,5.6329,5.0886,5.1013,3.9494
56,14,1,3.5,3.5,3.5,2.6667,4,6,3,5,3,5.4051,5.4557,4.859,4.3544
56,15,1,3.5,3.5,3.5,2.6667,4,6,6,3,3,5.7722,5.6962,5,6.0886
56,16,1,3.5,3.5,3.5,2.6667,6,4,4,7,3,4.519,4.7179,5.5513,4.9241
56,17,1,3.5,3.5,3.5,2.6667,2,5,4,3,2,5.3038,5.6582,3.9241,4.1139
56,18,1,3.5,3.5,3.5,2.6667,4,5,6,1,4,5.6835,4.7342,3.0127,6.0886
56,19,1,3.5,3.5,3.5,2.6667,5,3,7,6,6,3.1139,2.7089,5.6282,6.1392
56,20,1,3.5,3.5,3.5,2.6667,6,2,7,6,5,3.2785,2.0641,5.0759,6.0127
56,21,1,3.5,3.5,3.5,2.6667,4,2,7,6,5,1.8228,2.519,6.0759,6.3165
56,22,1,3.5,3.5,3.5,2.6667,6,3,5,4,5,2.6835,2.6835,4.0253,4.4557
56,23,1,3.5,3.5,3.5,2.6667,3,2,7,3,7,3.038,2.0253,5.0506,6.2911
56,24,1,3.5,3.5,3.5,2.6667,4,3,6,7,5,1.6962,2.3671,6.1772,6.1266
57,1,1,4.4286,4.5,4.25,4.3333,7,1,7,7,7,6.6709,2.2785,6.4304,6.6329
57,2,1,4.4286,4.5,4.25,4.3333,7,1,6,6,1,6.4557,3.3077,5.6329,5.557
57,3,1,4.4286,4.5,4.25,4.3333,7,4,5,2,4,5.9114,3.557,4.359,5.0886
57,4,1,4.4286,4.5,4.25,4.3333,7,2,7,7,7,6.5316,2.3544,6.3291,6.1013
57,5,1,4.4286,4.5,4.25,4.3333,6,5,3,5,1,6.0253,2.7468,5.2436,5.9241
57,6,1,4.4286,4.5,4.25,4.3333,7,6,7,3,4,6.5949,3.9114,3.0513,6.1266
57,7,1,4.4286,4.5,4.25,4.3333,1,6,6,6,4,3.2658,6.1266,5.8228,5.962
57,8,1,4.4286,4.5,4.25,4.3333,NaN,NaN,NaN,NaN,1,2.4231,6.1282,4.9231,5.2179
57,9,1,4.4286,4.5,4.25,4.3333,6,6,6,5,5,2.9114,4.8462,5.038,4.5696
57,10,1,4.4286,4.5,4.25,4.3333,1,5,3,6,1,2.8228,4.7468,5,4.7722
57,11,1,4.4286,4.5,4.25,4.3333,6,6,6,2,2,4.1013,5.7848,3.3165,5.962
57,12,1,4.4286,4.5,4.25,4.3333,1,6,3,3,1,2.481,6.6456,3.4937,4.6709
57,13,1,4.4286,4.5,4.25,4.3333,7,6,6,6,1,5.6329,5.0886,5.1013,3.9494
57,14,1,4.4286,4.5,4.25,4.3333,5,1,1,7,1,5.4051,5.4557,4.859,4.3544
57,15,1,4.4286,4.5,4.25,4.3333,7,7,7,5,4,5.7722,5.6962,5,6.0886
57,16,1,4.4286,4.5,4.25,4.3333,7,5,6,6,1,4.519,4.7179,5.5513,4.9241
57,17,1,4.4286,4.5,4.25,4.3333,7,5,6,6,5,5.3038,5.6582,3.9241,4.1139
57,18,1,4.4286,4.5,4.25,4.3333,7,6,6,6,7,5.6835,4.7342,3.0127,6.0886
57,19,1,4.4286,4.5,4.25,4.3333,5,2,7,7,5,3.1139,2.7089,5.6282,6.1392
57,20,1,4.4286,4.5,4.25,4.3333,4,2,6,6,7,3.2785,2.0641,5.0759,6.0127
57,21,1,4.4286,4.5,4.25,4.3333,1,1,6,6,7,1.8228,2.519,6.0759,6.3165
57,22,1,4.4286,4.5,4.25,4.3333,1,1,1,1,1,2.6835,2.6835,4.0253,4.4557
57,23,1,4.4286,4.5,4.25,4.3333,1,1,6,6,7,3.038,2.0253,5.0506,6.2911
